factset_fund_id,fs_perm_sec_id,fsym_id,security_name,FS_Market_Value,FS_Position,Upper_Case Name,Lower_case_name,Mkt Val,Pos
04CC29-E,NMBCL8-S-KR,NMBCL8-S,AHNLAB INC  ORD,6210709,121459,FUKUYAMA TRANSPORTING CO LTD  ORD,Fukuyama Transporting Co Ltd  Ord,18519953,"486,543"
04CC29-E,XJK2S9-S-HK,XJK2S9-S,ANHUI EXPRESSWAY CO LTD  ORD H,6203245,9828012,PLEXUS CORP  COM,Plexus Corp  Com,29484506,"486,543"
04CC29-E,KDDNK4-S-JP,KDDNK4-S,KAMEDA SEIKA CO LTD  ORD,6203006,134357,URSTADT BIDDLE PROPERTIES INC  COM,Urstadt Biddle Properties Inc  Com,8129646,"485,352"
04CC29-E,JG11TK-S-TW,JG11TK-S,RECHI PRECISION CO LTD  ORD,6197410,7868728,KENON HOLDINGS LTD  COM,Kenon Holdings Ltd  Com,"10,000,648","485,327"
04CC29-E,L6DG88-S-ZA,L6DG88-S,CAXTON & CTP PUBLISHING LTD  ORD,6189990,11102126,TECHNOPRO HOLDINGS INC  ORD,Technopro Holdings Inc  Ord,27809684,"485,097"
04CC29-E,J5WR49-S-KR,J5WR49-S,GOLFZON CO LTD  ORD,6189034,91804,EVS BROADCAST EQUIPMENT SA  ORD,Evs Broadcast Equipment Sa  Ord,10986260,"484,127"
04CC29-E,KWFDBR-S-AU,KWFDBR-S,BABY BUNTING GROUP LTD  ORD,6181741,3774510,TSUBAKIMOTO CHAIN CO  ORD,Tsubakimoto Chain Co  Ord,15624484,"484,090"
04CC29-E,M3WKK1-S-US,M3WKK1-S,ACORDA THERAPEUTICS INC  COM,6179363,941976,STEPAN CO  COM,Stepan Co  Com,44527571,"483,785"
04CC29-E,F9HJJ9-S-VN,F9HJJ9-S,VIET CAPITAL SECURITIES JSC  ORD,6167178,4309879,NATIONAL VISION HOLDINGS INC  COM,National Vision Holdings Inc  Com,14959397,"483,497"
04CC29-E,Q1TB1W-S-KR,Q1TB1W-S,HYUNDAI ROTEM CO  ORD,6164442,369945,LIFE STORAGE INC  COM,Life Storage Inc  Com,48252999,"482,868"
04CC29-E,LHGQQ7-S-TW,LHGQQ7-S,SINYI REALTY INC  ORD,6157724,5899898,DS NORDEN AS  ORD,Ds Norden As  Ord,"7,745,480","482,662"
04CC29-E,K6QZH8-S-KR,K6QZH8-S,KUMHO INDUSTRIAL CO LTD  ORD,6157295,547999,FISKARS OYJ ABP  ORD,Fiskars Oyj Abp  Ord,7476369,"482,455"
04CC29-E,MT8LQX-S-TW,MT8LQX-S,PHARMALLY INTL HLDG CO LTD  ORD,6156029,814945,NIEUWE STEEN INVESTMENTS NV  ORD,Nieuwe Steen Investments Nv  Ord,20755404,"482,450"
04CC29-E,K91GVC-S-AU,K91GVC-S,GALAXY RESOURCES LTD  ORD,6134824,6662493,PROS HOLDINGS INC  COM,Pros Holdings Inc  Com,32790993,"481,937"
04CC29-E,WB37SW-S-JP,WB37SW-S,CHIYODA INTEGRE CO LTD  ORD,6134480,306653,NISSHIN OILLIO GROUP LTD  ORD,Nisshin Oillio Group Ltd  Ord,"14,010,407","481,775"
04CC29-E,GRS8JF-S-US,GRS8JF-S,AKORN INC  COM,6130944,1412660,JEOL LTD  ORD,Jeol Ltd  Ord,11064526,"480,568"
04CC29-E,GQLX9F-S-IL,GQLX9F-S,BIG SHOPPING CENTERS LTD  ORD,6124515,80359,RHOEN KLINIKUM AG  ORD,Rhoen Klinikum Ag  Ord,13254652,"480,382"
04CC29-E,LFC4MP-S-HK,LFC4MP-S,PACIFIC BASIN SHIPPING LTD  ORD,6123674,29046929,TWILIO INC  CL A,Twilio Inc  Cl A,69713193,"479,458"
04CC29-E,CFBNT3-S-JP,CFBNT3-S,MONEX GROUP (MONEX BEANS) INC  ORD,6117476,1920160,GS RETAIL CO LTD  ORD,Gs Retail Co Ltd  Ord,15646818,"479,260"
04CC29-E,XC16WY-S-JP,XC16WY-S,TAIYO HOLDINGS (TAIYO INK MFG)  ORD,6116446,202895,FIRST MERCHANTS CORP  COM,First Merchants Corp  Com,17779433,"478,585"
04CC29-E,PLPZL2-S-IN,PLPZL2-S,NBCC INDIA LTD  ORD,6098859,7741928,SYNAPTICS INC  COM,Synaptics Inc  Com,"15,055,028","478,393"
04CC29-E,RQXPKH-S-AU,RQXPKH-S,OROCOBRE LTD  ORD,6094662,3199533,ERAMET SA  ORD,Eramet Sa  Ord,28256955,"477,551"
04CC29-E,X1T7GK-S-JP,X1T7GK-S,STARZEN CO LTD  ORD,6092290,152272,SERIA CO LTD  ORD,Seria Co Ltd  Ord,10937126,"477,146"
04CC29-E,T9RLT4-S-US,T9RLT4-S,HECLA MINING CO  COM,6092245,3521529,GUIDEWIRE SOFTWARE INC  COM,Guidewire Software Inc  Com,48441892,"477,119"
04CC29-E,PB1D5W-S-TH,PB1D5W-S,THAI STANLEY ELECTRIC PCL  ORD,6089256,846599,WERNER ENTERPRISES INC  COM,Werner Enterprises Inc  Com,14728432,"476,957"
04CC29-E,RFW3F5-S-PL,RFW3F5-S,WIELTON SA  ORD,6080668,2648559,GRAND CANYON EDUCATION INC  COM,Grand Canyon Education Inc  Com,57307668,"476,928"
04CC29-E,SXB7VH-S-HK,SXB7VH-S,TEXHONG TEXTILE GROUP LTD  ORD,6080435,5919023,KIRBY CORP  COM,Kirby Corp  Com,36314764,"476,822"
04CC29-E,MMT84C-S-MY,MMT84C-S,MALAYSIAN PACIFIC INDUSTRIES BHD ORD,6078297,2628703,BOTTOMLINE TECHNOLOGIES INC  COM,Bottomline Technologies Inc  Com,"20,702,613","476,799"
04CC29-E,SL2ZRR-S-CN,SL2ZRR-S,CHINA ANIMAL HUSBANDRY IND  ORD A,6074765,2737108,HAPPINET CORP  ORD,Happinet Corp  Ord,"5,876,420","476,714"
04CC29-E,PHLQWM-S-JP,PHLQWM-S,INTERNET INITIATIVE JAPAN INC  ORD,6068641,306054,CLEAN HARBORS INC  COM,Clean Harbors Inc  Com,32968135,"475,868"
04CC29-E,HX0LVK-S-TW,HX0LVK-S,KINSUS INTERCONNECT TECHNOLOGY  ORD,6058703,4615557,PROOFPOINT INC  COM,Proofpoint Inc  Com,59752626,"475,359"
04CC29-E,DVRLYB-S-ID,DVRLYB-S,PT ARWANA CITRAMULIA TBK  ORD,6056136,165287567,HYAKUJUSHI BANK LTD  ORD,Hyakujushi Bank Ltd  Ord,10111968,"475,333"
04CC29-E,S21N70-S-JP,S21N70-S,ANEST IWATA CORP  ORD,6055037,666455,IBERPAPEL GESTION SA  ORD,Iberpapel Gestion Sa  Ord,14986060,"475,241"
04CC29-E,VVBQ5H-S-JP,VVBQ5H-S,SIIX CORP  ORD,6054994,491940,TOSHIBA MACHINE CO LTD  ORD,Toshiba Machine Co Ltd  Ord,10475152,"475,233"
04CC29-E,TG6JWL-S-IN,TG6JWL-S,CENTURY TEXTILES & INDUSTRIES  ORD,6054984,448053,ANIXTER INTERNATIONAL INC  COM,Anixter International Inc  Com,27401843,"475,149"
04CC29-E,H9TXSK-S-TW,H9TXSK-S,DEPO AUTO PARTS INDUSTRIAL CO  ORD,6053461,2610004,HANA TOUR SERVICE INC  ORD,Hana Tour Service Inc  Ord,17802115,"474,958"
04CC29-E,CN91L7-S-JP,CN91L7-S,TEIKOKU SEN I CO LTD  ORD,6047589,311689,QUDIAN INC  SPONSORED ADR,Qudian Inc  Sponsored Adr,"3,943,045","474,494"
04CC29-E,H44SW8-S-JP,H44SW8-S,ICHIKOH INDUSTRIES LTD  ORD,6045303,918061,INGEVITY CORP  COM,Ingevity Corp  Com,48110098,"474,365"
04CC29-E,M51L7V-S-JP,M51L7V-S,WARABEYA NICHIYO HLDGS CO LTD  ORD,6033230,361709,ACKERMANS & VAN HAAREN  NV  ORD,Ackermans & Van Haaren  Nv  Ord,71155799,"474,341"
04CC29-E,VT28L3-S-JP,VT28L3-S,RS TECHNOLOGIES CO LTD  ORD,6030355,208028,GEOPARK LTD  COM,Geopark Ltd  Com,8642112,"473,800"
04CC29-E,Q54SXH-S-JP,Q54SXH-S,TANSEISHA CO LTD  ORD,6028679,504219,EVENT HOSPITALITY ENTERTAINMENT  ORD,Event Hospitality Entertainment  Ord,4157365,"473,546"
04CC29-E,NB0GL4-S-US,NB0GL4-S,CLOVIS ONCOLOGY INC  COM,6026063,464974,CARGURUS INC  CL A,Cargurus Inc  Cl A,17809321,"472,772"
04CC29-E,L6JK23-S-TW,L6JK23-S,ELITE SEMICONDUCTOR MEMORY  ORD,6016026,5541813,ROKU INC  CL A,Roku Inc  Cl A,49299920,"472,493"
04CC29-E,L0Q1TQ-S-JP,L0Q1TQ-S,TORII PHARMACEUTICAL CO LTD ORD,6014028,235704,GAMENET GROUP SPA  ORD,Gamenet Group Spa  Ord,4462498,"472,281"
04CC29-E,S0WSVC-S-AU,S0WSVC-S,PACIFIC ENERGY LTD  ORD,6012711,12863341,MASONITE INTERNATIONAL CORP  COM,Masonite International Corp  Com,24867708,"471,694"
04CC29-E,T0KTNW-S-JP,T0KTNW-S,TOKYOTOKEIBA CO LTD   ORD,6010100,199674,TTEC HOLDINGS INC  COM,Ttec Holdings Inc  Com,21564295,"471,660"
04CC29-E,CYBMZT-S-CN,CYBMZT-S,GUANGZHOU KDT MACHINERY CO  ORD A,6007528,1145797,KRATON CORP  COM,Kraton Corp  Com,14045856,"471,654"
04CC29-E,KM6WDC-S-JP,KM6WDC-S,NIPPON TELEVISION HOLDINGS INC  ORD,6004827,386165,VITEC GROUP PLC  ORD,Vitec Group Plc  Ord,6249774,"471,191"
04CC29-E,J09F13-S-HK,J09F13-S,AJISEN CHINA HOLDINGS LTD  ORD,6002474,14819825,TPR  (TEIKOKU PISTON RING) CO  ORD,Tpr  (Teikoku Piston Ring) Co  Ord,8101484,"470,806"
04CC29-E,GL68L2-S-EG,GL68L2-S,GB AUTO (GHABBOUR AUTO)  ORD,5993088,24102506,TOKYO ENERGY & SYSTEMS INC  ORD,Tokyo Energy & Systems Inc  Ord,4115261,"470,705"
04CC29-E,H9TVNH-S-KR,H9TVNH-S,KWANG DONG PHARMACEUTICAL LTD  ORD,5985580,991361,LANDMARK OPTOELECTRONICS CORP  ORD,Landmark Optoelectronics Corp  Ord,"4,093,029","470,600"
04CC29-E,V636HQ-S-JP,V636HQ-S,MITSUBISHI RESEARCH INSTITUTE  ORD,5981225,187195,INTERACTIVE BROKERS GROUP INC  CL A,Interactive Brokers Group Inc  Cl A,24026350,"470,275"
04CC29-E,G5P49T-S-RU,G5P49T-S,ST PETERSBURG BANK PJSC  ORD,5980771,7497049,ABIOMED INC  COM,Abiomed Inc  Com,122375143,"469,626"
04CC29-E,R2FSJJ-S-HK,R2FSJJ-S,PACIFIC TEXTILES HOLDINGS LTD  ORD,5980099,7598022,DAELIM INDUSTRIAL CO LTD  ORD,Daelim Industrial Co Ltd  Ord,42216628,"467,455"
04CC29-E,SPB91W-S-JP,SPB91W-S,ROCK FIELD CO LTD  ORD,5972953,447557,PRONEXUS INC  ORD,Pronexus Inc  Ord,4932518,"467,183"
04CC29-E,R829C9-S-JP,R829C9-S,KASAI KOGYO CO LTD  ORD,5965331,779790,PRA GROUP INC  COM,Pra Group Inc  Com,13062410,"467,015"
04CC29-E,GFL1DN-S-JP,GFL1DN-S,DENYO CO LTD  ORD,5963851,414647,WATTS WATER TECHNOLOGIES INC  CL A,Watts Water Technologies Inc  Cl A,42656850,"466,297"
04CC29-E,KYK0ZT-S-IT,KYK0ZT-S,CREDITO VALTELLINESE SPA  ORD,5963414,85130827,WABCO HOLDINGS INC  COM,Wabco Holdings Inc  Com,61875419,"465,754"
04CC29-E,L59TH2-S-US,L59TH2-S,VENATOR MATERIALS PLC  COM,5953142,1427612,DAVE & BUSTERS ENTERTAINMENT  COM,Dave & Busters Entertainment  Com,19249241,"465,745"
04CC29-E,KL70JD-S-JP,KL70JD-S,TSUGAMI CORP  ORD,5950993,706108,MERCURY SYSTEMS INC  COM,Mercury Systems Inc  Com,33283599,"465,570"
04CC29-E,KNC2JD-S-JP,KNC2JD-S,NISSIN CORP  ORD,5946915,350310,COGENT COMMUNICATIONS HLDGS INC  COM,Cogent Communications Hldgs Inc  Com,28982902,"465,514"
04CC29-E,HJ944Z-S-HK,HJ944Z-S,COFCO MEAT HOLDINGS LTD  ORD,5941362,19375058,KT SKYLIFE CO LTD  ORD,Kt Skylife Co Ltd  Ord,4142968,"465,295"
04CC29-E,V1R8DB-S-AU,V1R8DB-S,NETWEALTH GROUP LTD  ORD,5938045,1083067,UMC ELECTRONICS CO LTD  ORD,Umc Electronics Co Ltd  Ord,5655341,"465,069"
04CC29-E,W3FB4P-S-US,W3FB4P-S,ORASURE TECHNOLOGIES INC  COM,5928946,693444,CLOVIS ONCOLOGY INC  COM,Clovis Oncology Inc  Com,"6,026,063","464,974"
04CC29-E,V89ZK4-S-SG,V89ZK4-S,SILVERLAKE AXIS LTD  ORD,5926178,14887276,LOGMEIN INC  COM,Logmein Inc  Com,35575562,"464,797"
04CC29-E,SWL92Z-S-HK,SWL92Z-S,CHINA MACHINERY ENGINEERING  ORD H,5922962,13397942,NEW JERSEY RESOURCES  COM,New Jersey Resources  Com,23042737,"464,665"
04CC29-E,NLSTJ7-S-JP,NLSTJ7-S,TOKYO KIRABOSHI FINL GROUP INC  ORD,5922087,403176,SANDY SPRING BANCORP INC  COM,Sandy Spring Bancorp Inc  Com,16237550,"464,328"
04CC29-E,W6RH0M-S-KR,W6RH0M-S,GRAND KOREA LEISURE CO LTD  ORD,5916195,364317,HELIOS TECHNOLOGIES INC  COM,Helios Technologies Inc  Com,21218876,"464,308"
04CC29-E,LN41ZP-S-HU,LN41ZP-S,MAGYAR TELEKOM TELECOM PLC  ORD REG,5912116,3942672,REMY COINTREAU SA  ORD,Remy Cointreau Sa  Ord,"66,707,906","463,843"
04CC29-E,Q6CDMS-S-AU,Q6CDMS-S,SYRAH RESOURCES LTD  ORD,5908177,8322196,RENT A CENTER INC  COM,Rent A Center Inc  Com,12884639,"463,643"
04CC29-E,DBQN3Y-S-JP,DBQN3Y-S,ASAHI CO LTD  ORD,5904689,498482,DEUTSCHE BETEILIGUNGS AG  ORD REG,Deutsche Beteiligungs Ag  Ord Reg,16602480,"463,586"
04CC29-E,DKH0KK-S-HK,DKH0KK-S,VALUE PARTNERS GROUP LTD  ORD,5904026,9411056,AIN HOLDINGS (AIN PHARMA) INC  ORD,Ain Holdings (Ain Pharma) Inc  Ord,27593349,"463,358"
04CC29-E,MKJTT8-S-TW,MKJTT8-S,EVERGREEN INTL STORAGE & TRANSP  ORD,5902471,12769001,SHOWA SANGYO CO LTD  ORD,Showa Sangyo Co Ltd  Ord,13624989,"463,357"
04CC29-E,K13405-S-JP,K13405-S,TAKEEI CORP  ORD,5901716,667964,NN INC  COM,Nn Inc  Com,3917978,"463,118"
04CC29-E,RYSG71-S-JP,RYSG71-S,BANK OF IWATE LTD  ORD,5901449,219803,SPIRIT MTA REIT  COM WI,Spirit Mta Reit  Com Wi,3895412,"462,638"
04CC29-E,C8Y5H0-S-MY,C8Y5H0-S,CAHYA MATA SARAWAK BHD  ORD,5896981,7995906,KOSE CORP  ORD,Kose Corp  Ord,77096568,"461,959"
04CC29-E,V2WW9R-S-VN,V2WW9R-S,VAN PHU INVEST INVESTMENT JSC  ORD,5895369,3288010,AMN HEALTHCARE SERVICES INC  COM,Amn Healthcare Services Inc  Com,25352884,"461,633"
04CC29-E,S49NCB-S-TH,S49NCB-S,NAMYONG TERMINAL PCL  ORD,5894903,36388291,WEIGHT WATCHERS INTERNATIONAL  COM,Weight Watchers International  Com,11374225,"461,429"
04CC29-E,N16K20-S-BD,N16K20-S,PRIME BANK LTD  ORD,5894341,26919717,MATERION CORP  COM,Materion Corp  Com,29547547,"461,248"
04CC29-E,GZGN11-S-JP,GZGN11-S,NITTO KOHKI CO LTD  ORD,5890813,294882,JAPAN MEAT CO LTD  ORD,Japan Meat Co Ltd  Ord,8182931,"461,144"
04CC29-E,JVK50S-S-JP,JVK50S-S,SRA HOLDINGS INC  ORD,5890159,240814,MEDICAL DATA VISION CO LTD  ORD,Medical Data Vision Co Ltd  Ord,4803644,"461,043"
04CC29-E,GC4QRZ-S-US,GC4QRZ-S,LINDSAY CORP  COM,5880815,68661,ANICOM HOLDINGS INC  ORD,Anicom Holdings Inc  Ord,16449702,"460,741"
04CC29-E,KRX4Z6-S-US,KRX4Z6-S,ENDURANCE INTL GROUP HLDGS INC  COM,5876949,1211742,GECOSS CORP  ORD,Gecoss Corp  Ord,"4,297,057","459,836"
04CC29-E,T3ZCZY-S-JP,T3ZCZY-S,HAPPINET CORP  ORD,5876420,476714,EXEDY CORP  ORD,Exedy Corp  Ord,9501198,"459,835"
04CC29-E,X47L58-S-CO,X47L58-S,GRUPO ARGOS SA  ORD,5874246,1062660,AFFILIATED MANAGERS GROUP INC  COM,Affiliated Managers Group Inc  Com,40927866,"459,812"
04CC29-E,HGD9F7-S-JP,HGD9F7-S,KABU COM SECURITIES CO LTD  ORD,5871859,1138266,MITSUBISHI PENCIL CO LTD  ORD,Mitsubishi Pencil Co Ltd  Ord,7301571,"459,433"
04CC29-E,R175T7-S-GB,R175T7-S,EUROMONEY INSTITUTIONAL INVESTOR ORD,5870817,346001,CHOICE HOTELS INTERNATIONAL INC  COM,Choice Hotels International Inc  Com,41018755,"459,388"
04CC29-E,BHYH32-S-JP,BHYH32-S,MITSUI HIGH-TEC INC  ORD,5867275,535519,SAUDIA DAIRY & FOODSTUFF CO  ORD,Saudia Dairy & Foodstuff Co  Ord,15083285,"459,171"
04CC29-E,VML51C-S-KR,VML51C-S,SK D&D CO LTD  ORD,5859552,278624,SOGO MEDICAL HOLDINGS CO  ORD,Sogo Medical Holdings Co  Ord,7249475,"458,829"
04CC29-E,B97ZBB-S-JP,B97ZBB-S,NIPPON SHEET GLASS CO LTD  ORD,5851307,884867,PARAMOUNT BED HOLDINGS CO LTD  ORD,Paramount Bed Holdings Co Ltd  Ord,"17,626,900","458,618"
04CC29-E,F7Y4J5-S-GB,F7Y4J5-S,MIDWICH GROUP PLC  ORD,5849828,850000,RITE AID CORP  COM,Rite Aid Corp  Com,"3,864,540","458,427"
04CC29-E,NJSMKJ-S-NZ,NJSMKJ-S,SYNLAIT MILK LTD  ORD,5848090,939342,ELECTRONICS FOR IMAGING INC  COM,Electronics For Imaging Inc  Com,16937277,"457,888"
04CC29-E,R6JFQ0-S-US,R6JFQ0-S,CALIFORNIA RESOURCES CORP  COM,5840906,305327,BAYCURRENT CONSULTING INC  ORD,Baycurrent Consulting Inc  Ord,17419055,"457,621"
04CC29-E,JS83SC-S-VN,JS83SC-S,NO VA LAND INVESTMENT GROUP CO  ORD,5840424,2250940,CREDICORP LTD   COM,Credicorp Ltd   Com,106743615,"457,538"
04CC29-E,M2M26Z-S-DE,M2M26Z-S,KSB SE & CO KGAA  ORD,5837500,16198,DOMINOS PIZZA INC  COM,Dominos Pizza Inc  Com,123381512,"457,104"
04CC29-E,M8F4NZ-S-NL,M8F4NZ-S,BRUNEL INTERNATIONAL NV  ORD,5814838,405915,TV ASAHI HOLDINGS CORP  ORD,Tv Asahi Holdings Corp  Ord,"8,010,909","456,212"
04CC29-E,RCG6FR-S-DE,RCG6FR-S,CEWE STIFTUNG & CO (CEWE COLOR)  ORD,5807432,58866,TOPBUILD CORP  COM,Topbuild Corp  Com,37748690,"455,847"
04CC29-E,D7BFG6-S-HK,D7BFG6-S,CHINA SHINEWAY PHARMA GROUP  ORD,5800839,6746025,RINNAI CORP  ORD,Rinnai Corp  Ord,29738496,"455,463"
04CC29-E,QS7S25-S-MX,QS7S25-S,QUALITAS CONTROLADORA SAB  ORD I,5796912,2039048,INSIGHT ENTERPRISES INC  COM,Insight Enterprises Inc  Com,25720484,"455,391"
04CC29-E,BDPS0K-S-TR,BDPS0K-S,ANADOLU HAYAT EMEKLILIK AS  ORD B,5779202,6872721,REDFIN CORP  COM,Redfin Corp  Com,7974508,"455,166"
04CC29-E,HTL84V-S-TW,HTL84V-S,DARWIN PRECISIONS (FORHOUSE)  ORD,5772995,9793036,POWER INTEGRATIONS INC  COM,Power Integrations Inc  Com,36217513,"454,423"
04CC29-E,CDC2GD-S-MX,CDC2GD-S,EL PUERTO DE LIVERPOOL SA  ORD 1,5768345,1023032,CTS CORP  COM,Cts Corp  Com,12716088,"454,146"
04CC29-E,G6SFR0-S-MA,G6SFR0-S,LESIEUR CRISTAL  ORD,5767746,345239,BSC DRUKARNIA OPAKOWAN SA  ORD,Bsc Drukarnia Opakowan Sa  Ord,3657155,"453,859"
04CC29-E,F5TWJD-S-JP,F5TWJD-S,NICHI IKO PHARMACEUTICAL CO LTD  ORD,5761132,495664,BANNER CORP  COM,Banner Corp  Com,24203874,"453,851"
04CC29-E,BZQCCS-S-KR,BZQCCS-S,KOREA REAL ESTATE INVESTMENT TR  ORD,5758037,3072477,DAIWABO HOLDINGS CO LTD  ORD,Daiwabo Holdings Co Ltd  Ord,21765644,"453,696"
04CC29-E,F4RBJX-S-HK,F4RBJX-S,CIMC ENRIC HOLDINGS LTD  ORD,5757315,7509998,SWISSCOM AG  ORD REG,Swisscom Ag  Ord Reg,222585039,"453,646"
04CC29-E,H7MSVM-S-AU,H7MSVM-S,PILBARA MINERALS LTD  ORD,5750365,16867692,MIDDLEBY CORP  COM,Middleby Corp  Com,62514576,"453,037"
04CC29-E,HWZSP5-S-GB,HWZSP5-S,STOBART EDDIE LOGISTICS PLC  ORD,5748005,6249802,MEITEC CORP  ORD,Meitec Corp  Ord,23567307,"452,790"
04CC29-E,NHYT54-S-HK,NHYT54-S,WEST CHINA CEMENT LTD  ORD,5747506,32833513,PRIMERICA INC  COM,Primerica Inc  Com,56135605,"452,743"
04CC29-E,PRZWK8-S-JP,PRZWK8-S,JAPAN DISPLAY INC  ORD,5740534,7946585,ALPEN CO LTD  ORD,Alpen Co Ltd  Ord,6642216,"452,488"
04CC29-E,TY1SPJ-S-US,TY1SPJ-S,TUTOR PERINI CORP  COM,5739448,415902,RENAISSANCE INC  ORD,Renaissance Inc  Ord,7413547,"451,482"
04CC29-E,TWZ4HY-S-FR,TWZ4HY-S,ECA SA  ORD,5733294,214803,SHIGA BANK LTD  ORD,Shiga Bank Ltd  Ord,10533557,"450,797"
04CC29-E,Q88RWJ-S-VN,Q88RWJ-S,NAM LONG INVESTMENT CORP  ORD,5724945,4525648,RUBIUS THERAPEUTICS INC  COM,Rubius Therapeutics Inc  Com,6650985,"449,999"
04CC29-E,QQ5QSY-S-JP,QQ5QSY-S,MARS GRP HLDGS (MARS ENGG)  ORD,5723622,299713,EVERCORE INC  CL A,Evercore Inc  Cl A,39821423,"449,401"
04CC29-E,FQVVGW-S-JP,FQVVGW-S,MITANI SEKISAN CO LTD  ORD,5700321,207726,ORTHOFIX MEDICAL INC  COM,Orthofix Medical Inc  Com,23127647,"448,732"
04CC29-E,M0H2C1-S-AT,M0H2C1-S,AGRANA BETEILIGUNGS AG  ORD,5695480,293685,SOUTH JERSEY INDUSTRIES INC  COM,South Jersey Industries Inc  Com,14735919,"448,582"
04CC29-E,PM3X32-S-TW,PM3X32-S,TAINAN SPINNING CO LTD  ORD,5694172,14313078,KOREA GAS CORPORATION  ORD,Korea Gas Corporation  Ord,16865148,"448,438"
04CC29-E,BPLGV9-S-NL,BPLGV9-S,BINCKBANK NV  ORD,5693537,799926,GALAPAGOS NV  ORD,Galapagos Nv  Ord,76801746,"448,065"
04CC29-E,KZQ70S-S-JP,KZQ70S-S,KROSAKI HARIMA CORP  ORD,5693155,101105,CENTURY TEXTILES & INDUSTRIES  ORD,Century Textiles & Industries  Ord,6054984,"448,053"
04CC29-E,DB3CBV-S-HK,DB3CBV-S,TIBET WATER RESOURCES (5100)  ORD,5689791,22265755,ROCK FIELD CO LTD  ORD,Rock Field Co Ltd  Ord,5972953,"447,557"
04CC29-E,Q78G87-S-KE,Q78G87-S,EQUITY GROUP HLDGS (EQUITY BK)  ORD,5675855,14666293,SEEGENE INC  ORD,Seegene Inc  Ord,"9,693,290","447,390"
04CC29-E,C38GC3-S-ZA,C38GC3-S,AFROCENTRIC INVESTMENT CORP LTD  ORD,5675246,15808925,JUROKU BANK LTD  ORD,Juroku Bank Ltd  Ord,9893828,"447,356"
04CC29-E,LN4WKG-S-TW,LN4WKG-S,HEY SONG CORP  ORD,5665403,5321476,SVB FINANCIAL GROUP  COM,Svb Financial Group  Com,97859419,"447,296"
04CC29-E,CHM7DB-S-IN,CHM7DB-S,MRF LTD  ORD,5663842,6923,ALTRA INDUSTRIAL MOTION CORP  COM,Altra Industrial Motion Corp  Com,14729883,"445,550"
04CC29-E,PTY98G-S-KR,PTY98G-S,DOOSAN HEAVY INDUSTRIES & CONST  ORD,5663822,1094928,VOLTRONIC POWER TECHNOLOGY CORP  ORD,Voltronic Power Technology Corp  Ord,9213234,"445,500"
04CC29-E,JXNFJ1-S-CN,JXNFJ1-S,SHANGHAI BAOSIGHT SOFTWARE  ORD A,5662149,1325996,MITSUBISHI SHOKUHIN CO LTD  ORD,Mitsubishi Shokuhin Co Ltd  Ord,12083376,"445,443"
04CC29-E,JXN61T-S-TW,JXN61T-S,HUNG SHENG CONSTRUCTION CO LTD  ORD,5657946,8424076,FLUGHAFEN ZUERICH AG  ORD,Flughafen Zuerich Ag  Ord,82254465,"445,078"
04CC29-E,B164VW-S-AT,B164VW-S,PORR (ALLGEMEINE BAUGESELL) AG  ORD,5657739,236969,INVERSIONES LA CONSTRUCCION SA  ORD,Inversiones La Construccion Sa  Ord,7445483,"444,907"
04CC29-E,C5JGWT-S-JP,C5JGWT-S,PACK CORP  ORD,5656328,178841,SHINNIHON CORP ORD,Shinnihon Corp Ord,3740696,"444,336"
04CC29-E,SFZ6QH-S-JP,SFZ6QH-S,UMC ELECTRONICS CO LTD  ORD,5655341,465069,WALKER & DUNLOP INC  COM,Walker & Dunlop Inc  Com,24945761,"444,270"
04CC29-E,FJ5BQ4-S-GB,FJ5BQ4-S,PENDRAGON PLC  ORD,5651772,31853531,COOPER COMPANIES INC  COM,Cooper Companies Inc  Com,147431483,"444,151"
04CC29-E,B0V4H5-S-JP,B0V4H5-S,EREX CO LTD  ORD,5646495,543872,SOUTHWEST GAS HOLDINGS INC  COM,Southwest Gas Holdings Inc  Com,39789987,"443,837"
04CC29-E,GW6VTG-S-BR,GW6VTG-S,LOJAS AMERICANAS  ORD,5645611,1573843,B&G FOODS INC  CL A,B&G Foods Inc  Cl A,"9,005,885","443,203"
04CC29-E,C36S4J-S-US,C36S4J-S,CALLON PETROLEUM CO  COM,5639999,1048327,CNA FINANCIAL CORP  COM,Cna Financial Corp  Com,21419349,"442,823"
04CC29-E,PFGS2Q-S-NZ,PFGS2Q-S,SKY NETWORK TELEVISION LTD  ORD,5639753,7239177,MOOG INC  CL A,Moog Inc  Cl A,41383158,"442,175"
04CC29-E,PQCZWY-S-JP,PQCZWY-S,AOKI HOLDINGS INC  ORD,5622835,569536,BOOKING HOLDINGS INC  COM,Booking Holdings Inc  Com,831775991,"441,985"
04CC29-E,H1V581-S-AU,H1V581-S,SENEX ENERGY LTD  ORD,5622652,22220407,WINNEBAGO INDUSTRIES INC  COM,Winnebago Industries Inc  Com,17295922,"441,786"
04CC29-E,W8Z942-S-PT,W8Z942-S,CORTICEIRA AMORIM SA  ORD,5619912,504056,BLUEBIRD BIO INC  COM,Bluebird Bio Inc  Com,59959010,"441,687"
04CC29-E,DNYW4N-S-TH,DNYW4N-S,SOMBOON ADVANCE TECHNOLOGY PCL  ORD,5607965,9458534,NISHIO RENT ALL CO LTD  ORD,Nishio Rent All Co Ltd  Ord,12556337,"441,619"
